Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop
90.81,48.53,60.32,,,6.507838,,Onion
36.83,59.22,47.07,,,6.238597,,Onion
90.03,54.99,52.47,,,6.753785,,Onion
51.95,48.1,46.89,,,5.328925,,Onion
72.13,53.41,54.62,,,5.863107,,Onion
60.3,50.66,46.24,,,6.790022,,Onion
76.77,46.86,66.48,,,6.564811,,Onion
92.58,70.83,70.17,,,6.416205,,Onion
52.14,56.4,58.74,,,6.693286,,Onion
74.61,37.98,65.41,,,5.433377,,Onion
72.3,53.77,34.61,,,6.518244,,Onion
103.72,69.15,35.79,,,6.625748,,Onion
86.48,52.39,46.78,,,5.93652,,Onion
62.34,74.98,50.41,,,7.251695,,Onion
72.93,51.43,48.02,,,6.27854,,Onion
103.34,65.03,33.58,,,5.322892,,Onion
90.72,70.37,61.52,,,6.352509,,Onion
66.23,64.5,71.54,,,5.912056,,Onion
75.99,46.26,62.81,,,6.665998,,Onion
76.47,50.58,60.86,,,6.419178,,Onion
71.93,71.7,52.26,,,5.960831,,Onion
54.35,51.95,41.57,,,6.800981,,Onion
69.84,69.76,50.73,,,6.575781,,Onion
100.84,55.7,71.06,,,5.868832,,Onion
74.28,61.41,46.48,,,6.139182,,Onion
78.45,46.14,45.45,,,6.406767,,Onion
82.11,53.92,61.07,,,6.054295,,Onion
113.27,51.25,61.74,,,6.06624,,Onion
80.13,62.26,41.52,,,6.21469,,Onion
96.41,60.93,47.39,,,5.773681,,Onion
71.03,64.63,44.98,,,5.306894,,Onion
76.11,55.09,50.7,,,6.295654,,Onion
80.19,50.7,61.04,,,5.40444,,Onion
68.39,61.83,41.96,,,5.802785,,Onion
76.94,49.7,60.9,,,5.491367,,Onion
93.32,70.78,51.02,,,5.540622,,Onion
67.99,58.85,73.26,,,6.370542,,Onion
80.0,56.74,53.19,,,6.111077,,Onion
90.63,64.62,49.03,,,6.09664,,Onion
67.63,59.24,55.75,,,5.673639,,Onion
96.43,43.42,46.63,,,5.93766,,Onion
81.09,49.39,32.05,,,6.350582,,Onion
77.52,70.58,47.59,,,6.179165,,Onion
49.88,60.84,47.44,,,6.52907,,Onion
74.4,43.18,34.08,,,6.586037,,Onion
85.57,63.52,49.27,,,6.099112,,Onion
106.18,54.41,29.33,,,5.4591,,Onion
88.52,51.26,46.52,,,5.897342,,Onion
96.89,48.55,52.44,,,6.160924,,Onion
61.86,70.0,50.97,,,5.889405,,Onion
78.1,40.35,45.89,,,5.77815,,Onion
98.31,51.62,49.14,,,6.227901,,Onion
66.68,61.2,42.16,,,7.172121,,Onion
94.48,75.78,50.11,,,6.004725,,Onion
91.0,65.54,50.58,,,6.198878,,Onion
84.12,51.54,41.0,,,5.675186,,Onion
75.07,75.29,52.68,,,6.69736,,Onion
65.21,46.45,52.61,,,6.549897,,Onion
106.63,62.65,48.34,,,6.522294,,Onion
89.48,64.88,74.21,,,6.743918,,Onion
85.11,51.19,48.59,,,6.029063,,Onion
73.81,66.98,47.21,,,6.079033,,Onion
80.57,54.86,45.78,,,6.883951,,Onion
82.47,66.95,40.29,,,6.453091,,Onion
86.0,41.6,56.86,,,5.312311,,Onion
91.02,63.35,43.14,,,6.381928,,Onion
68.26,55.88,44.32,,,5.967321,,Onion
58.0,71.5,44.62,,,6.559269,,Onion
81.26,59.56,40.15,,,6.363276,,Onion
53.79,72.49,32.49,,,5.503783,,Onion
75.15,65.08,45.37,,,6.307532,,Onion
72.36,58.72,58.73,,,6.284251,,Onion
87.38,67.88,51.97,,,6.345385,,Onion
109.74,67.94,65.61,,,6.430212,,Onion
50.83,64.72,57.51,,,6.798386,,Onion
114.11,37.08,55.24,,,6.365556,,Onion
76.5,50.17,68.83,,,6.209159,,Onion
85.22,73.84,49.03,,,6.659187,,Onion
58.78,47.44,50.63,,,7.097096,,Onion
94.95,68.82,49.89,,,6.566028,,Onion
80.62,67.06,65.44,,,6.282482,,Onion
79.08,52.74,50.03,,,6.373012,,Onion
50.94,40.05,43.52,,,6.302418,,Onion
81.11,54.31,55.88,,,6.207407,,Onion
92.69,80.78,41.84,,,7.066068,,Onion
76.46,51.37,55.33,,,5.900379,,Onion
97.61,52.06,54.14,,,6.661962,,Onion
96.99,50.02,48.11,,,6.149657,,Onion
70.38,72.15,55.66,,,5.607832,,Onion
103.93,57.57,35.12,,,6.124673,,Onion
80.68,53.74,51.63,,,5.98129,,Onion
80.75,74.13,45.37,,,6.431031,,Onion
81.48,65.79,78.62,,,6.23652,,Onion
81.04,50.81,51.56,,,5.791189,,Onion
40.55,47.76,44.04,,,6.788403,,Onion
77.22,71.58,36.22,,,6.636054,,Onion
59.54,60.17,63.05,,,6.834422,,Onion
104.4,44.51,46.5,,,6.294786,,Onion
103.79,42.17,42.09,,,6.185707,,Onion
92.78,48.84,53.36,,,6.481424,,Onion
76.42,47.61,56.5,,,5.96901,,Onion
64.88,39.54,56.34,,,6.252024,,Onion
70.14,49.0,50.2,,,6.129729,,Onion
109.14,50.81,51.59,,,5.615586,,Onion
69.62,55.37,52.32,,,6.250982,,Onion
44.67,76.93,53.36,,,6.023613,,Onion
95.45,57.33,54.25,,,6.102979,,Onion
102.51,58.32,60.94,,,6.345514,,Onion
104.89,65.09,50.56,,,6.709013,,Onion
95.58,57.63,41.83,,,5.860492,,Onion
98.02,64.0,48.56,,,6.065377,,Onion
80.79,62.81,57.54,,,5.893967,,Onion
48.86,61.23,32.13,,,5.867928,,Onion
80.42,87.66,32.19,,,5.962172,,Onion
89.32,69.11,59.18,,,6.12142,,Onion
77.97,49.18,65.2,,,6.434349,,Onion
77.29,63.7,37.35,,,6.328178,,Onion
65.54,52.08,51.0,,,5.777257,,Onion
64.97,64.46,46.0,,,6.717664,,Onion
107.57,46.25,47.39,,,6.577765,,Onion
108.12,48.92,53.06,,,5.839526,,Onion
79.96,63.44,37.07,,,6.689644,,Onion
84.22,69.98,38.93,,,6.330775,,Onion
65.29,65.03,46.99,,,6.137418,,Onion
89.64,68.54,48.55,,,6.343232,,Onion
106.39,63.74,38.74,,,6.189692,,Onion
57.06,61.72,57.9,,,6.418031,,Onion
86.96,54.96,45.82,,,6.274926,,Onion
88.09,68.13,45.78,,,6.06503,,Onion
87.91,70.25,52.83,,,5.389669,,Onion
104.64,59.37,48.71,,,6.410873,,Onion
110.54,58.83,58.37,,,6.050538,,Onion
76.5,75.91,40.67,,,6.511179,,Onion
90.1,59.8,36.03,,,6.39267,,Onion
77.28,40.77,59.29,,,5.961357,,Tomato
96.05,37.36,59.61,,,6.563332,,Tomato
113.43,52.68,57.5,,,6.434683,,Tomato
82.69,33.62,54.4,,,5.94992,,Tomato
79.9,40.18,54.13,,,6.625467,,Tomato
83.84,59.95,52.78,,,5.496361,,Tomato
70.13,54.64,54.08,,,5.611321,,Tomato
91.47,46.14,54.75,,,6.745449,,Tomato
86.62,50.18,35.96,,,6.231189,,Tomato
73.69,45.58,42.1,,,5.884445,,Tomato
93.53,49.38,39.71,,,5.977873,,Tomato
80.28,42.38,61.07,,,5.677348,,Tomato
65.45,44.2,66.54,,,6.110637,,Tomato
85.27,43.89,28.31,,,6.078955,,Tomato
83.55,42.74,65.65,,,6.007954,,Tomato
94.41,60.44,50.87,,,5.536098,,Tomato
92.47,57.7,60.13,,,6.105902,,Tomato
78.36,40.68,55.06,,,5.788195,,Tomato
72.92,38.06,64.4,,,5.605609,,Tomato
80.03,48.43,52.1,,,6.506697,,Tomato
85.45,71.55,36.37,,,6.867889,,Tomato
87.26,39.72,48.94,,,6.777048,,Tomato
84.52,48.39,55.16,,,6.260049,,Tomato
78.64,50.89,47.84,,,5.893766,,Tomato
94.95,48.91,56.58,,,5.971858,,Tomato
69.89,45.42,49.34,,,6.162241,,Tomato
117.19,61.55,44.04,,,5.831901,,Tomato
91.45,54.54,39.14,,,6.527524,,Tomato
63.09,58.46,46.08,,,5.185709,,Tomato
82.78,55.89,52.05,,,5.88171,,Tomato
91.59,58.94,30.41,,,6.320429,,Tomato
74.76,65.84,42.2,,,5.661936,,Tomato
57.57,63.31,30.03,,,5.90394,,Tomato
64.41,73.25,43.83,,,6.237457,,Tomato
88.13,62.17,61.97,,,6.607308,,Tomato
53.68,43.31,38.14,,,5.482425,,Tomato
58.26,58.47,57.03,,,5.45277,,Tomato
88.05,57.1,78.49,,,5.621588,,Tomato
76.66,69.2,64.54,,,5.384986,,Tomato
69.56,40.33,51.34,,,5.413449,,Tomato
72.58,55.58,58.58,,,5.610936,,Tomato
57.94,43.19,36.3,,,6.493397,,Tomato
87.27,55.13,34.27,,,5.875169,,Tomato
67.9,47.85,50.29,,,6.01255,,Tomato
71.96,54.79,53.99,,,5.617814,,Tomato
85.2,35.9,60.94,,,6.253415,,Tomato
76.15,57.93,44.31,,,6.750306,,Tomato
69.43,52.06,51.93,,,5.644948,,Tomato
50.16,51.52,51.59,,,6.689899,,Tomato
85.51,69.5,48.69,,,6.14577,,Tomato
81.18,46.18,49.28,,,6.006745,,Tomato
72.24,53.42,41.45,,,6.16005,,Tomato
64.44,51.0,52.8,,,6.156211,,Tomato
80.19,51.98,51.95,,,6.742842,,Tomato
87.21,72.22,45.6,,,6.208088,,Tomato
81.47,50.64,56.66,,,6.216443,,Tomato
104.57,44.33,60.28,,,5.8314,,Tomato
90.57,68.71,56.77,,,6.335631,,Tomato
78.39,46.92,39.58,,,5.617261,,Tomato
91.07,33.95,51.0,,,6.043602,,Tomato
80.73,42.59,40.89,,,7.153313,,Tomato
80.68,37.53,50.97,,,4.998324,,Tomato
99.45,32.0,40.92,,,6.093259,,Tomato
66.53,46.37,62.77,,,6.108649,,Tomato
80.35,49.3,57.83,,,5.908764,,Tomato
97.85,61.81,61.53,,,5.918192,,Tomato
84.63,56.29,60.52,,,6.036564,,Tomato
74.46,55.84,47.29,,,5.899199,,Tomato
54.41,41.07,45.74,,,6.088792,,Tomato
45.94,58.85,67.42,,,5.804956,,Tomato
111.14,63.91,48.35,,,6.808957,,Tomato
84.63,53.95,36.45,,,5.899195,,Tomato
71.24,54.23,60.07,,,6.227845,,Tomato
85.24,37.35,51.44,,,5.732386,,Tomato
65.78,60.54,65.06,,,6.373257,,Tomato
75.03,67.81,52.43,,,6.293387,,Tomato
65.89,53.23,49.8,,,6.167704,,Tomato
58.8,44.06,65.26,,,5.589066,,Tomato
48.43,48.38,34.62,,,5.699039,,Tomato
56.04,45.8,44.15,,,6.674469,,Tomato
95.32,46.4,41.13,,,5.694611,,Tomato
65.2,56.48,28.05,,,6.256361,,Tomato
88.02,52.79,58.73,,,5.622131,,Tomato
94.35,60.04,44.43,,,6.403353,,Tomato
80.25,53.71,59.05,,,5.725441,,Tomato
75.52,41.36,53.89,,,5.614725,,Tomato
82.0,44.99,56.07,,,5.715063,,Tomato
73.75,44.37,45.45,,,5.778479,,Tomato
98.06,48.14,42.36,,,6.161869,,Tomato
108.15,67.95,50.9,,,6.027753,,Tomato
101.75,69.55,59.19,,,5.561938,,Tomato
47.73,58.37,49.5,,,5.988821,,Tomato
73.44,51.19,42.98,,,5.542599,,Tomato
80.06,36.38,38.01,,,6.257423,,Tomato
86.95,52.2,52.04,,,6.330761,,Tomato
54.09,42.1,44.46,,,5.990421,,Tomato
53.85,66.31,49.28,,,6.108661,,Tomato
99.6,33.94,47.61,,,6.70085,,Tomato
71.61,53.84,45.56,,,5.936959,,Tomato
57.69,41.26,52.94,,,5.622297,,Tomato
63.45,49.9,55.55,,,6.231678,,Tomato
85.86,56.66,69.65,,,5.546938,,Tomato
67.66,60.22,57.58,,,5.915772,,Tomato
83.62,49.39,65.94,,,5.760404,,Tomato
65.32,57.61,41.81,,,5.719272,,Tomato
53.84,43.38,33.99,,,5.899965,,Tomato
101.37,52.46,49.86,,,6.359957,,Tomato
85.97,60.02,58.58,,,6.442268,,Tomato
74.99,53.32,57.01,,,6.370482,,Tomato
72.18,44.71,62.11,,,6.134542,,Tomato
101.97,47.21,24.63,,,5.896913,,Tomato
88.87,60.16,62.53,,,5.05687,,Tomato
97.2,39.08,53.35,,,6.147064,,Tomato
71.24,40.56,34.56,,,5.088267,,Tomato
80.76,56.02,57.24,,,5.230653,,Tomato
86.03,45.61,51.69,,,5.935333,,Tomato
71.75,35.47,53.81,,,6.105831,,Tomato
78.57,63.51,59.99,,,5.819566,,Tomato
71.25,39.0,54.3,,,6.614212,,Tomato
85.99,48.01,35.27,,,6.184841,,Tomato
60.18,43.8,48.57,,,5.900237,,Tomato
88.58,47.02,33.82,,,6.554524,,Tomato
84.66,41.15,56.49,,,6.626045,,Tomato
76.95,57.14,63.98,,,6.205023,,Tomato
86.74,51.11,37.59,,,5.689897,,Tomato
74.53,59.84,43.29,,,5.779892,,Tomato
69.95,43.91,41.18,,,5.421305,,Tomato
88.16,71.33,45.46,,,5.983033,,Tomato
88.81,30.95,54.12,,,5.579983,,Tomato
72.39,34.15,45.57,,,5.86837,,Tomato
71.1,67.53,56.53,,,6.10424,,Tomato
77.26,54.74,60.65,,,5.206517,,Tomato
71.72,53.41,61.02,,,5.494503,,Tomato
102.88,54.31,38.82,,,5.797261,,Tomato
84.75,55.71,63.86,,,5.978989,,Tomato
80.22,53.0,64.66,,,5.802444,,Tomato
66.01,40.34,65.53,,,5.891793,,Tomato
91.08,58.18,48.42,,,5.717525,,Tomato
70.83,56.61,42.48,,,5.42024,,Tomato
70.21,64.28,40.16,,,5.7861,,Tomato
91.59,67.64,38.98,,,5.914733,,Tomato
85.81,53.3,50.12,,,5.875844,,Tomato
42.45,37.72,58.48,,,6.044718,,Tomato
77.63,67.73,63.07,,,6.167558,,Tomato
81.88,39.82,45.14,,,6.27269,,Tomato
74.91,53.38,49.61,,,5.74658,,Tomato
82.41,47.43,48.96,,,5.369681,,Tomato
52.85,45.69,43.65,,,6.508639,,Tomato
37.53,57.64,57.36,,,6.154178,,Tomato
65.37,52.44,53.63,,,5.618135,,Tomato
84.23,55.13,51.42,,,6.111082,,Tomato
31.63,41.84,53.58,,,6.427198,,Tomato
67.35,48.26,56.15,,,6.691671,,Tomato
51.16,42.3,56.05,,,6.100244,,Tomato
76.36,48.01,41.62,,,6.423868,,Tomato
109.37,48.81,58.96,,,5.516159,,Tomato
76.74,68.44,52.55,,,5.985639,,Tomato
78.39,47.41,45.65,,,5.865995,,Tomato
92.59,28.74,52.34,,,6.137028,,Tomato
80.32,63.95,53.44,,,6.644478,,Tomato
76.78,54.49,60.82,,,6.099956,,Tomato
93.9,48.69,39.54,,,5.624924,,Tomato
87.08,45.63,63.25,,,5.494625,,Tomato
84.33,40.53,50.23,,,6.658312,,Tomato
77.92,69.38,44.94,,,6.205517,,Tomato
74.81,50.52,44.63,,,6.179233,,Tomato
93.76,32.62,39.99,,,5.862507,,Tomato
74.95,53.28,32.59,,,6.107145,,Tomato
98.47,62.06,56.77,,,5.605216,,Tomato
64.29,51.56,69.81,,,6.154879,,Tomato
101.51,40.98,33.82,,,5.530052,,Tomato
87.08,40.09,40.5,,,5.856285,,Tomato
65.47,40.83,57.52,,,5.742843,,Tomato
87.63,65.22,49.54,,,4.697053,,Tomato
70.25,49.28,58.34,,,5.861293,,Tomato
80.5,33.21,48.98,,,5.640453,,Tomato
72.7,53.84,44.19,,,5.915844,,Tomato
78.01,51.41,47.74,,,6.000689,,Tomato
94.12,45.51,26.18,,,6.707173,,Tomato
87.78,39.8,38.57,,,6.121884,,Tomato
63.12,39.36,59.48,,,6.133645,,Tomato
63.98,60.87,61.92,,,6.198246,,Tomato
84.06,52.48,64.06,,,6.348723,,Tomato
85.15,54.79,54.41,,,6.181712,,Tomato
69.88,52.45,27.44,,,6.112685,,Tomato
103.87,53.28,43.65,,,6.284499,,Tomato
92.2,45.32,63.25,,,5.029346,,Tomato
70.62,47.94,66.23,,,6.835621,,Tomato
69.17,61.65,63.63,,,6.635892,,Tomato
76.58,64.15,47.64,,,6.086854,,Tomato
75.02,37.78,36.93,,,5.434797,,Tomato
98.84,47.92,49.59,,,6.48414,,Tomato
94.77,58.39,50.15,,,5.722449,,Tomato
80.53,68.82,65.66,,,6.213536,,Tomato
90.17,67.82,52.28,,,5.486838,,Tomato
92.34,42.04,50.17,,,6.890563,,Tomato
80.87,62.75,50.73,,,5.423113,,Tomato
86.04,50.59,54.0,,,6.027594,,Tomato
88.91,60.44,56.26,,,5.151125,,Tomato
87.31,57.88,42.75,,,5.983511,,Tomato
68.32,37.36,39.42,,,5.829886,,Tomato
69.83,55.5,63.71,,,6.454873,,Tomato
75.67,60.06,33.59,,,5.829848,,Tomato
69.4,49.8,66.38,,,6.455449,,Tomato
57.9,47.54,30.89,,,5.590352,,Tomato
90.14,34.28,44.15,,,5.887215,,Tomato
85.2,56.84,59.72,,,5.895235,,Tomato
59.91,52.09,50.0,,,6.198235,,Tomato
76.39,40.78,36.84,,,6.14735,,Tomato
77.24,46.74,54.26,,,6.28889,,Tomato
82.73,51.55,50.67,,,6.106732,,Tomato
63.77,44.41,47.84,,,6.264526,,Tomato
59.69,50.03,43.76,,,5.640854,,Tomato
87.8,32.5,49.65,,,6.155519,,Tomato
56.99,63.49,44.18,,,6.643282,,Tomato
76.51,50.16,74.35,,,5.328003,,Tomato
75.11,39.01,47.6,,,6.195603,,Tomato
78.15,25.4,46.26,,,6.270712,,Tomato
83.79,60.29,44.58,,,6.584475,,Tomato
103.98,55.58,67.77,,,6.290419,,Tomato
56.01,52.11,33.61,,,6.040126,,Tomato
93.15,58.64,53.59,,,6.172029,,Tomato
42.32,58.61,47.61,,,5.705985,,Tomato
100.91,51.94,35.77,,,5.844813,,Tomato
49.36,47.46,41.81,,,5.465719,,Tomato
116.55,45.83,53.17,,,6.594812,,Tomato
74.15,54.21,41.36,,,6.180063,,Tomato
99.36,63.97,52.6,,,5.633555,,Tomato
96.26,48.97,67.29,,,6.108543,,Tomato
73.45,64.76,51.71,,,6.463739,,Tomato
74.6,53.73,35.46,,,6.397117,,Tomato
67.44,53.81,41.53,,,5.628945,,Tomato
91.81,74.05,47.15,,,4.746464,,Tomato
73.65,66.53,46.48,,,6.158154,,Tomato
67.72,66.79,51.52,,,5.645252,,Tomato
88.06,42.02,53.12,,,6.248931,,Tomato
66.54,71.92,67.31,,,6.380108,,Tomato
75.07,49.18,49.96,,,6.445453,,Tomato
81.61,47.73,38.48,,,6.697896,,Tomato
70.36,28.41,61.54,,,6.494543,,Tomato
72.63,53.26,62.63,,,6.69982,,Tomato
103.02,39.17,52.32,,,6.551624,,Tomato
76.94,54.08,47.54,,,6.586487,,Tomato
74.61,38.38,56.23,,,5.983653,,Tomato
77.37,67.98,47.89,,,5.484269,,Tomato
86.82,55.52,29.44,,,6.992908,,Tomato
64.49,72.8,55.63,,,6.025181,,Tomato
86.41,39.77,58.92,,,6.491483,,Tomato
83.84,65.49,64.41,,,5.77989,,Tomato
53.17,31.97,42.69,,,6.385569,,Tomato
106.91,52.08,52.26,,,5.022015,,Tomato
101.91,43.68,52.48,,,5.835823,,Tomato
67.99,45.52,50.85,,,5.960636,,Tomato
63.16,44.84,51.15,,,6.185044,,Tomato
83.42,40.85,50.37,,,6.42881,,Tomato
58.61,37.4,52.12,,,5.562343,,Tomato
100.46,45.58,57.41,,,6.263987,,Tomato
72.97,51.16,62.2,,,6.490667,,Tomato
104.33,61.64,42.44,,,6.938365,,Tomato
67.63,52.95,48.28,,,6.282651,,Tomato
78.32,61.67,45.77,,,5.816198,,Tomato
99.01,35.22,44.34,,,5.491294,,Tomato
75.15,45.67,33.84,,,6.731681,,Tomato
84.08,57.11,50.24,,,6.294937,,Tomato
96.39,53.43,54.79,,,5.99121,,Tomato
71.66,41.39,48.45,,,5.352073,,Tomato
61.07,59.34,49.91,,,5.627526,,Tomato
58.12,44.69,54.18,,,6.252528,,Tomato
88.75,42.23,64.11,,,6.141533,,Tomato
85.83,54.87,45.8,,,5.221467,,Tomato
95.92,50.06,38.28,,,6.253045,,Tomato
75.89,44.77,49.1,,,5.372625,,Tomato
58.54,44.43,68.84,,,6.541604,,Tomato
44.71,39.3,38.39,,,6.083422,,Tomato
123.02,46.04,56.5,,,5.814631,,Tomato
87.9,61.0,61.58,,,6.396062,,Tomato
82.05,52.45,26.34,,,6.1414,,Tomato
84.18,59.59,54.1,,,6.529971,,Tomato
58.53,55.16,56.03,,,6.03219,,Tomato
68.08,43.88,47.33,,,6.055528,,Tomato
106.15,33.51,43.54,,,5.8859,,Tomato
89.88,40.73,44.09,,,6.105187,,Tomato
68.55,43.29,46.71,,,6.67918,,Tomato
61.6,42.51,46.98,,,5.798894,,Tomato
72.26,59.81,45.09,,,6.259182,,Tomato
75.27,59.71,46.56,,,5.647823,,Tomato
110.74,72.12,61.91,,,5.173307,,Tomato
77.18,42.36,37.86,,,6.082983,,Tomato
62.16,65.97,32.51,,,6.148162,,Tomato
79.12,65.91,62.07,,,5.955979,,Tomato
83.97,47.68,48.08,,,5.401606,,Tomato
60.79,54.74,46.12,,,6.12172,,Tomato
86.03,62.41,48.89,,,6.106525,,Tomato
98.13,49.41,52.09,,,5.644488,,Tomato
82.08,48.64,44.76,,,5.458603,,Tomato
68.04,43.73,55.06,,,5.899045,,Tomato
72.07,26.4,40.38,,,6.261172,,Tomato
55.12,50.7,46.98,,,6.166662,,Tomato
77.99,42.9,27.85,,,5.647665,,Tomato
84.66,39.25,61.72,,,6.05477,,Tomato
66.55,54.22,48.24,,,6.354851,,Tomato
109.1,35.49,56.7,,,5.530934,,Tomato
91.88,58.06,54.77,,,6.025262,,Tomato
53.11,54.84,55.5,,,6.535856,,Tomato
53.42,46.0,49.92,,,5.490027,,Tomato
65.24,49.37,53.88,,,6.462211,,Tomato
103.6,38.1,40.39,,,6.647675,,Tomato
93.36,57.5,38.29,,,5.911118,,Tomato
104.36,51.87,48.99,,,5.862797,,Tomato
80.15,52.62,43.2,,,6.413238,,Tomato
76.86,55.02,64.25,,,5.925548,,Tomato
61.29,43.58,53.75,,,5.058749,,Tomato
85.25,34.81,42.84,,,5.960482,,Tomato
77.06,59.57,47.28,,,6.188162,,Tomato
76.48,56.89,51.33,,,6.296034,,Tomato
104.27,44.65,49.32,,,5.647748,,Tomato
78.1,54.09,52.72,,,5.89208,,Tomato
99.96,62.58,50.69,,,6.390763,,Tomato
56.18,61.39,36.09,,,5.976001,,Tomato
120.32,44.35,28.49,,,5.388505,,Tomato
74.4,35.11,46.26,,,6.495055,,Tomato
90.61,36.83,55.6,,,5.914356,,Tomato
92.99,46.88,46.38,,,6.436488,,Tomato
72.54,64.62,62.37,,,5.441817,,Tomato
92.29,42.72,49.53,,,5.951605,,Tomato
93.07,44.04,63.57,,,6.203894,,Tomato
69.3,43.83,61.52,,,5.965142,,Tomato
69.48,44.68,60.51,,,5.526798,,Tomato
80.68,49.89,37.96,,,5.045279,,Tomato
78.27,37.2,50.17,,,6.609306,,Tomato
100.9,60.84,62.23,,,6.099215,,Tomato
90.54,48.55,52.72,,,6.46672,,Tomato
78.94,74.79,55.54,,,6.371468,,Tomato
89.09,38.26,36.12,,,6.238739,,Tomato
49.3,65.9,69.19,,,5.871465,,Tomato
70.77,63.91,42.09,,,6.195907,,Tomato
84.32,45.88,30.06,,,6.573015,,Tomato
96.73,46.05,46.49,,,6.033204,,Tomato
83.0,40.79,25.53,,,6.76068,,Tomato
101.87,40.9,39.15,,,5.400231,,Tomato
93.02,49.99,75.59,,,5.357237,,Tomato
72.68,50.21,46.2,,,6.39523,,Tomato
77.9,33.98,35.72,,,5.672503,,Tomato
86.13,72.94,50.25,,,6.817335,,Tomato
73.27,47.4,41.02,,,6.534937,,Tomato
102.97,50.66,58.65,,,6.635029,,Tomato
63.37,43.74,41.1,,,6.353775,,Tomato
84.74,47.33,52.71,,,5.631367,,Tomato
91.03,46.42,38.53,,,5.336263,,Tomato
75.3,49.97,75.99,,,6.598118,,Tomato
71.92,49.85,55.04,,,5.400173,,Tomato
78.86,58.05,48.54,,,6.633954,,Tomato
92.18,52.27,47.07,,,6.267846,,Tomato
72.5,57.04,44.46,,,5.969499,,Tomato
63.97,49.9,42.39,,,6.176819,,Tomato
97.26,52.31,42.12,,,6.186116,,Tomato
85.99,47.59,66.78,,,5.919036,,Tomato
95.12,60.03,44.47,,,6.570275,,Tomato
91.39,53.23,28.71,,,6.55656,,Tomato
112.7,48.42,38.34,,,6.062264,,Tomato
96.72,48.12,59.28,,,5.760002,,Tomato
69.14,48.91,47.48,,,6.522382,,Tomato
87.05,50.3,48.66,,,5.190976,,Tomato
71.64,49.44,61.7,,,6.177557,,Tomato
73.19,44.41,42.23,,,6.29583,,Tomato
58.81,57.65,56.32,,,5.668659,,Tomato
75.71,58.28,43.32,,,6.389514,,Tomato
88.18,67.84,55.76,,,5.989446,,Tomato
79.01,43.96,46.09,,,5.78172,,Tomato
63.51,56.66,47.58,,,6.385289,,Tomato
57.15,30.91,58.2,,,5.565726,,Tomato
111.68,58.29,57.48,,,6.347677,,Tomato
84.88,35.43,48.35,,,5.207062,,Tomato
67.64,40.16,45.28,,,6.114282,,Tomato
86.93,53.32,65.99,,,6.017538,,Tomato
112.84,43.79,55.89,,,5.784122,,Tomato
89.31,42.42,46.09,,,6.15585,,Tomato
38.19,45.15,43.47,,,5.968172,,Tomato
119.78,57.3,60.25,,,6.421878,,Tomato
52.26,40.67,51.15,,,6.22406,,Tomato
76.91,49.46,48.36,,,6.181078,,Tomato
63.0,46.21,51.15,,,6.116744,,Tomato
68.9,58.2,53.38,,,5.811133,,Tomato
84.27,58.48,49.43,,,5.879279,,Tomato
48.93,31.65,62.04,,,6.099286,,Tomato
78.65,60.45,62.59,,,5.930656,,Tomato
97.21,43.89,55.32,,,6.444581,,Tomato
67.35,52.36,63.75,,,6.03738,,Tomato
59.15,40.61,50.08,,,6.150387,,Tomato
77.91,53.71,56.9,,,5.438926,,Tomato
74.92,75.51,60.04,,,6.377292,,Tomato
71.07,51.27,60.19,,,5.767531,,Tomato
62.17,45.4,59.16,,,5.582939,,Tomato
87.79,47.68,56.31,,,6.658474,,Tomato
88.93,35.31,69.57,,,6.279049,,Tomato
64.02,64.49,44.6,,,6.390838,,Tomato
66.09,53.13,48.45,,,6.181798,,Tomato
82.05,39.51,47.85,,,5.96274,,Tomato
65.53,39.84,46.32,,,5.888158,,Tomato
82.68,50.15,30.11,,,6.311644,,Tomato
102.02,59.32,63.75,,,6.453008,,Tomato
79.1,38.49,39.74,,,5.972727,,Tomato
61.8,61.13,51.7,,,6.829017,,Tomato
85.88,49.08,35.78,,,5.921073,,Tomato
77.34,40.7,56.21,,,5.442397,,Tomato
77.75,45.32,42.15,,,5.311391,,Tomato
87.13,67.49,38.64,,,5.32489,,Tomato
90.37,36.12,51.94,,,5.834475,,Tomato
80.53,42.68,42.99,,,5.907193,,Tomato
79.09,59.53,44.26,,,6.27304,,Tomato
110.95,52.16,51.72,,,5.988557,,Tomato
98.01,42.09,58.0,,,6.337348,,Tomato
92.5,59.65,41.82,,,6.017957,,Tomato
81.97,60.12,40.09,,,6.005409,,Tomato
64.91,53.31,50.23,,,5.768994,,Tomato
96.91,43.88,55.39,,,6.569035,,Tomato
82.16,45.42,64.63,,,5.387406,,Tomato
71.34,52.85,39.29,,,6.120524,,Tomato
76.35,36.88,46.82,,,5.92734,,Tomato
65.51,63.28,61.76,,,6.312702,,Tomato
95.86,67.0,69.73,,,5.991668,,Tomato
90.25,47.64,40.07,,,6.003457,,Tomato
82.72,53.56,42.61,,,5.893344,,Tomato
79.36,61.86,53.81,,,6.557303,,Tomato
69.79,69.56,44.22,,,6.000962,,Tomato
48.05,65.57,42.41,,,6.78786,,Tomato
58.81,32.64,52.44,,,6.108899,,Tomato
68.86,46.84,65.49,,,6.008704,,Tomato
66.61,55.01,36.91,,,5.941869,,Tomato
